State Id,Date,Number of infected (new),Number of Death (New),Number of Recovery (New)
6.0,12/6/2020,0.0,1.0400704414463113,0.0
6.0,13/6/2020,0.0,1.013988191512092,0.0
6.0,14/6/2020,0.0,0.9893806557086819,0.0
6.0,15/6/2020,0.0,0.9662429419891484,0.0
6.0,16/6/2020,0.0,0.9445678861018018,0.0
6.0,17/6/2020,0.0,0.9243467874024967,0.0
6.0,18/6/2020,0.0,0.9055700009703003,0.0
6.0,19/6/2020,0.0,0.8882274250427786,0.0
6.0,20/6/2020,0.0,0.8723088909918104,0.0
6.0,21/6/2020,0.0,0.8578044901196933,0.0
6.0,22/6/2020,0.0,0.8447048445086818,0.0
6.0,23/6/2020,0.0,0.8330013344690925,0.0
6.0,24/6/2020,0.0,0.8226862915303624,0.0
6.0,25/6/2020,0.0,0.8068761265114177,0.0
6.0,26/6/2020,0.0,0.7858748781266391,0.0
6.0,27/6/2020,0.0,0.7644867140107907,0.0
6.0,28/6/2020,0.0,0.7429587102645183,0.0
6.0,29/6/2020,0.0,0.7214629033358773,0.0
6.0,30/6/2020,0.0,0.7001213333939447,0.0
6.0,1/7/2020,0.0,0.6790224969206762,0.0
6.0,2/7/2020,0.0,0.6582321264097327,0.0
6.0,3/7/2020,0.0,0.6378002393938389,0.0
6.0,4/7/2020,0.0,0.6177657485875945,0.0
6.0,5/7/2020,0.0,0.5981594800306019,0.0
6.0,6/7/2020,0.0,0.5790061619685465,0.0
6.0,7/7/2020,0.0,0.5603257477123698,0.0
6.0,8/7/2020,0.0,0.5421343206049101,0.0
6.0,9/7/2020,0.0,0.524444721608888,0.0
6.0,10/7/2020,0.0,0.5072670088238775,0.0
6.0,11/7/2020,0.0,0.4906088083334933,0.0
6.0,12/7/2020,0.0,0.47447559198143185,0.0
6.0,13/7/2020,0.0,0.4588709201935669,0.0
6.0,14/7/2020,0.0,0.4437966358152463,0.0
6.0,15/7/2020,0.0,0.4292530632009651,0.0
6.0,16/7/2020,0.0,0.4152391695396881,0.0
6.0,17/7/2020,0.0,0.4017104538680363,0.0
6.0,18/7/2020,0.0,0.3885222687067612,0.0
6.0,19/7/2020,0.0,0.37566181351899464,0.0
6.0,20/7/2020,0.0,0.363320438691897,0.0
6.0,21/7/2020,0.0,0.3516288333926645,0.0
6.0,22/7/2020,0.0,0.3405115490259897,0.0
6.0,23/7/2020,0.0,0.32990965700485464,0.0
6.0,24/7/2020,0.0,0.31977588101782756,0.0
6.0,25/7/2020,0.0,0.3100611561198101,0.0
6.0,26/7/2020,0.0,0.3007247084338166,0.0
6.0,27/7/2020,0.0,0.29173541695247235,0.0
6.0,28/7/2020,0.0,0.2830670416695196,0.0
6.0,29/7/2020,0.0,0.2746971011138689,0.0
6.0,30/7/2020,0.0,0.26660609446345523,0.0
6.0,31/7/2020,0.0,0.25877694484327246,0.0
6.0,1/8/2020,0.0,0.2511945894977027,0.0
6.0,2/8/2020,0.0,0.24384566676504718,0.0
6.0,3/8/2020,0.0,0.2367182682857093,0.0
6.0,4/8/2020,0.0,0.22980173789234917,0.0
6.0,5/8/2020,0.0,0.2230865051003665,0.0
6.0,6/8/2020,0.0,0.2165639418427222,0.0
6.0,7/8/2020,0.0,0.2102262402356958,0.0
6.0,8/8/2020,0.0,0.2040663075448545,0.0
6.0,9/8/2020,0.0,0.19807767344628963,0.0
6.0,10/8/2020,0.0,0.1922544098909883,0.0
6.0,11/8/2020,0.0,0.18659106067186307,0.0
6.0,12/8/2020,0.0,0.18108257775122427,0.0
6.0,13/8/2020,0.0,0.17572426611846917,0.0
6.0,14/8/2020,0.0,0.1705117407797081,0.0
,15/8/2020,0.0,0.16544088736615087,0.0
7.0,14/3/2020,30.0,0.0,0.0
7.0,15/3/2020,6.261909851630628,0.0,1.0087934692930975
7.0,16/3/2020,5.678241371679155,0.0,1.0379072690538806
7.0,17/3/2020,4.156463880770062,0.0,1.0007888567503547
7.0,18/3/2020,1.5018645324401936,0.0,0.8963106618879371
7.0,19/3/2020,0.0,0.0,0.7972174113383934
7.0,20/3/2020,0.0,0.0,0.6146605944115775
7.0,21/3/2020,0.0,0.0,0.41752055600597693
7.0,22/3/2020,0.0,0.0,0.22662821951554335
7.0,23/3/2020,0.0,0.0,0.05865195677582946
7.0,24/3/2020,0.0,0.0,0.0030508512184130865
7.0,25/3/2020,0.07127470618767795,0.0,0.2946690243151
7.0,26/3/2020,16.212403629273346,0.0,1.4923989626804097
7.0,27/3/2020,0.0,0.0,0.4398759591068462
7.0,28/3/2020,2.54476160432362,0.0,0.7265763478055067
7.0,29/3/2020,0.0,0.0,0.41776510299060376
7.0,30/3/2020,2.71869944096027,0.0,0.7898184718878678
7.0,31/3/2020,0.0,0.03996714593180601,0.039116182165239315
7.0,1/4/2020,0.0,0.04980476165148152,0.28123758954523825
7.0,2/4/2020,0.0,0.05758905203414574,0.0
7.0,3/4/2020,0.0,0.06301033894689509,0.22427483064723278
7.0,4/4/2020,4.105645540815001,0.06553962923279953,0.70481644359372
7.0,5/4/2020,0.0,0.06669936963833274,0.0
7.0,6/4/2020,0.0,0.06364191025482907,0.0
7.0,7/4/2020,0.0,0.057947445580392956,0.0
7.0,8/4/2020,0.0,0.049271652693624934,0.0
7.0,9/4/2020,29.552374978389373,0.03844020091025626,3.2217342358255068
7.0,10/4/2020,3.4023494428322376,0.02713346298289972,1.0163629551789533
7.0,11/4/2020,25.644067955311435,0.027798548075432635,3.5191174873646798
7.0,12/4/2020,20.481207787649904,0.05857827768761393,3.4565017984958626
7.0,13/4/2020,0.0,0.06193880562610046,1.5738533009133118
7.0,14/4/2020,0.0,0.07053855191475049,0.7897118578537502
7.0,15/4/2020,0.0,0.0715258980451107,0.0
7.0,16/4/2020,0.0,0.07950493708589676,0.0
7.0,17/4/2020,0.0,0.0710536386288208,0.054118832995326105
7.0,18/4/2020,0.0,0.06956184026489633,0.15046391365501655
7.0,19/4/2020,0.0,0.06654364241983607,0.5496430421522704
7.0,20/4/2020,0.6895876361162401,0.0653155529868702,0.6256855500969006
7.0,21/4/2020,0.8342280088090135,0.07272664452382656,0.6313285068755112
7.0,22/4/2020,0.0,0.07389709589561293,0.0
7.0,23/4/2020,0.0,0.06576979715195433,0.0
7.0,24/4/2020,0.0,0.06390203701350049,0.18396450874209858
7.0,25/4/2020,0.0,0.05508292748875564,0.0
7.0,26/4/2020,0.1534041014027565,0.1361675135039908,0.12165026468771689
7.0,27/4/2020,0.6866844512080998,0.15026761331237604,0.1642327324040952
7.0,28/4/2020,0.0,0.2290317299971898,0.0
7.0,29/4/2020,0.0,0.29701365119776363,0.0
7.0,30/4/2020,0.4617859835235656,0.3023228286432883,0.0
7.0,1/5/2020,11.446883979990753,0.2816479051664067,1.2460665198775112
7.0,2/5/2020,1.8609667496154447,0.23436471717294421,0.41222805639235477
7.0,3/5/2020,0.0725203005624735,0.1917160845438543,0.27902297169459606
7.0,4/5/2020,2.450929909910375,0.16346041497757471,1.8864758777537816
7.0,5/5/2020,2.6430118699645035,0.1452697238895458,2.0025980120500138
7.0,6/5/2020,2.9485500284251387,0.13897600806271942,2.1125516411395364
7.0,7/5/2020,3.27313297351305,0.1347986980383561,2.2277316999813443
7.0,8/5/2020,3.129360614363605,0.13157840984479977,1.9203584582136977
7.0,9/5/2020,3.3970772984736897,0.1141380244551119,1.9808628007175497
7.0,10/5/2020,3.760642223813882,0.10452697234019867,2.0978513796427167
7.0,11/5/2020,4.163395044742067,0.09912478084243838,2.2219035061832946
7.0,12/5/2020,4.610596216222731,0.09121018808632451,2.361225579658208
7.0,13/5/2020,5.108000266373992,0.08785819940950745,2.510388894565298
7.0,14/5/2020,5.661932683410761,0.0865949867054653,2.6736937326914743
7.0,15/5/2020,6.279239529546665,0.08124333181021098,2.859248239622967
7.0,16/5/2020,6.967546348674368,0.07771733486771848,3.063331686318551
7.0,17/5/2020,7.735582156225,0.0761149441368556,3.28848167835251
7.0,18/5/2020,8.592847060023502,0.11506867729886291,3.4988466721208433
7.0,19/5/2020,9.549906872149977,0.120440478599755,3.7716568663044177
7.0,20/5/2020,10.618529731879427,0.1187644932037543,4.083819842875828
7.0,21/5/2020,11.811837209133046,0.1205965047869506,4.428612882495409
7.0,22/5/2020,13.144473533664609,0.1222099609615408,4.814033827515345
7.0,23/5/2020,14.632795692866239,0.12391695599263752,5.244532851043775
7.0,24/5/2020,16.295087070210357,0.12587127142777532,5.7252687339433175
7.0,25/5/2020,18.15179778734891,0.12809563242869876,6.262148331337838
7.0,26/5/2020,20.225815214425822,0.13079018225458752,6.861593145856103
7.0,27/5/2020,17.404928548161493,0.134103311667775,5.477454742122927
7.0,28/5/2020,17.691343617679024,0.13817231386464665,5.481811366596031
7.0,29/5/2020,19.22915396919477,0.14313932443197014,5.986348163132875
7.0,30/5/2020,20.922439251751626,0.14915384127620535,6.534233525542658
7.0,31/5/2020,22.712378498894253,0.15637513938379047,7.113719201909383
7.0,1/6/2020,24.653620859496442,0.16497460599868324,7.737725768847863
7.0,2/6/2020,26.782154735546523,0.1751381837295843,8.41501355664167
7.0,3/6/2020,29.11833803318388,0.18706905283724712,9.151065199388993
7.0,4/6/2020,31.684927764307957,0.20099026983207863,9.952019237224572
7.0,5/6/2020,34.50737277734035,0.2171476822052098,10.824738646385681
7.0,6/6/2020,37.61414677948139,0.23581309398763856,11.77689154265338
7.0,7/6/2020,41.037124449783164,0.2572877305519477,12.817044215466613
7.0,8/6/2020,44.7997273468342,0.2819060541804981,13.952167464727834
7.0,9/6/2020,42.32168394363481,0.3100399867507495,13.703433756635635
7.0,10/6/2020,44.786633545511314,0.34210360087586356,14.646949455844872
7.0,11/6/2020,47.767412512631125,0.37855834719733633,15.726930878141237
7.0,12/6/2020,50.95057060185474,0.4199188927653277,16.872171778936444
7.0,13/6/2020,54.35051023873644,0.46137513203729386,18.09238289711038
7.0,14/6/2020,56.08509206818962,0.5054942274762729,18.623665372492443
7.0,15/6/2020,58.78106528684759,0.5535676232213127,19.596881530893796
7.0,16/6/2020,62.386988861730174,0.6058753186625325,20.935962143612578
7.0,17/6/2020,66.21000490025159,0.6626531535131858,22.348742625977824
7.0,18/6/2020,70.26330965600499,0.7242328472722241,23.839758421921996
7.0,19/6/2020,74.56086854485068,0.791026061825163,25.413767280416778
7.0,20/6/2020,79.11743263623049,0.8635040135410003,27.075771670103894
7.0,21/6/2020,83.9486629054453,0.9422008192319726,28.83105905627292
7.0,22/6/2020,89.07111336503289,1.0277181062749168,30.68518804880067
7.0,23/6/2020,94.50232390202143,1.120730852632276,32.64401527412008
7.0,24/6/2020,100.26088245938661,1.2219944603562807,34.71370974839298
7.0,25/6/2020,106.36644479513734,1.3323364105001716,36.900767021462094
7.0,26/6/2020,112.83991738840587,1.443613267318983,39.221119596958786
7.0,27/6/2020,119.70329620986445,1.5618532862040393,41.67693258811664
7.0,28/6/2020,126.98006575020156,1.6877894042439654,44.27621958652208
7.0,29/6/2020,134.69500219297367,1.8218035034448876,47.027823689522315
7.0,30/6/2020,141.9917155684659,1.9643439639389346,49.48045642988635
7.0,1/7/2020,150.07358304436798,2.1139762319521935,52.28918829684946
7.0,2/7/2020,159.1007819962963,2.2715835052772544,55.51032680397724
7.0,3/7/2020,252.47898148911975,2.4382633602309176,59.44143867615462
7.0,4/7/2020,286.79198808220326,2.614502519964283,64.64894565978545
7.0,5/7/2020,326.23948109017874,2.800839762809071,70.94354625214605
7.0,6/7/2020,371.4640172609513,2.997864066789824,78.41538957423244
7.0,7/7/2020,423.21732618262945,3.206213595943874,87.18231056114105
7.0,8/7/2020,482.3701953438042,3.4265756374701324,97.38986621898391
7.0,9/7/2020,549.9264462363399,3.659687008340839,109.2125855803756
7.0,10/7/2020,627.03780318899,3.9063351016949164,122.8557617576047
7.0,11/7/2020,715.0228002121862,4.1673594149555795,138.55824487789693
7.0,12/7/2020,815.3883427106127,4.443653388421818,156.59593928787467
7.0,13/7/2020,929.8549240168729,4.736166910812123,177.28614398726756
7.0,14/7/2020,1060.384917437395,5.045908589129867,200.99259184647727
7.0,15/7/2020,1209.215590358267,5.373949154330583,228.13146579520574
7.0,16/7/2020,1174.5880560513983,5.72142448361284,259.03377181979874
7.0,17/7/2020,931.7601497728505,6.088604143284043,290.91087172034946
7.0,18/7/2020,979.0959262520724,6.476998573021623,318.62883998340357
7.0,19/7/2020,1027.3646447076408,6.888341852555531,346.0141558708357
7.0,20/7/2020,1076.9012946259604,7.36962239045713,373.30746287811735
7.0,21/7/2020,1127.98442964703,7.969892396791272,400.6899977218049
7.0,22/7/2020,1180.8512674102856,8.696235203567875,428.3422627852143
7.0,23/7/2020,1235.7085847791295,9.559056407866741,456.4094916008833
7.0,24/7/2020,1292.741533099891,10.571967350674187,485.01020804067457
7.0,25/7/2020,1352.119950077682,11.751798206550351,514.2423964835878
7.0,26/7/2020,1414.0034935158458,13.118725869356835,544.188218223799
7.0,27/7/2020,1478.5456731311351,14.696499189573462,574.9175300971141
7.0,28/7/2020,1545.8963656271371,16.512758234969212,606.4901121968737
7.0,29/7/2020,1616.2043875133131,18.599443732739193,638.9575257053036
7.0,30/7/2020,1689.6192249585129,20.993298472327687,672.3642119150551
7.0,31/7/2020,1766.292440701538,23.73646295230276,706.7481567124531
7.0,1/8/2020,1846.3788129373406,26.877173600822168,742.1411811895304
7.0,2/8/2020,1930.037255826899,30.4260649091269,778.6134174071027
7.0,3/8/2020,2017.4315834348163,33.977514146568886,816.6525864697942
7.0,4/8/2020,2108.731156469527,37.45107388160092,856.4230725552131
7.0,5/8/2020,2204.1116825408644,40.889092744479825,897.9688350955959
7.0,6/8/2020,2303.754527390731,44.32507136304645,941.34485153173
7.0,7/8/2020,2407.849502827954,47.78589810457357,986.6162916076848
7.0,8/8/2020,2516.5929804510847,51.29353536980918,1033.8560198039079
7.0,9/8/2020,2630.189419328781,54.86629244267756,1083.14410853043
7.0,10/8/2020,2748.8515279383532,58.5197866378582,1134.5670078723163
7.0,11/8/2020,2872.8006223617667,62.26766980845771,1188.2170367134097
7.0,12/8/2020,3002.266998952564,66.12217881891759,1244.1920515697132
7.0,13/8/2020,3137.4902902493527,70.0945535378144,1302.595237726842
7.0,14/8/2020,3278.7198310108397,74.19535444847676,1363.535004047697
,15/8/2020,3426.2150160033266,78.43470576562113,1427.124948286115
8.0,14/3/2020,30.0,0.0,0.0
8.0,15/3/2020,8.15573557040106,0.0,1.0393330951198394
8.0,16/3/2020,10.397420437731792,0.0,1.1938858467328288
8.0,17/3/2020,13.099819844421395,0.0,1.3833547505945112
8.0,18/3/2020,16.041754283880593,0.0,1.5963400634093219
8.0,19/3/2020,18.521665530621423,0.0,1.7929611711054214
8.0,20/3/2020,19.142466841712825,0.0,1.8783526791241574
8.0,21/3/2020,15.398929386377665,0.0,1.687929232429715
8.0,22/3/2020,4.956043989855688,0.0,1.0420003733598708
8.0,23/3/2020,0.0,0.0,0.0
8.0,24/3/2020,0.0,0.0,0.15319921446610607
8.0,25/3/2020,0.0,0.0,0.0
8.0,26/3/2020,0.0,0.0,0.0
8.0,27/3/2020,0.0,0.0,0.0
8.0,28/3/2020,0.0,0.0,0.0
8.0,29/3/2020,0.0,0.0,0.0
8.0,30/3/2020,0.0,0.0,0.0
8.0,31/3/2020,0.0,0.03299191632012221,0.0
8.0,1/4/2020,0.0,0.04031446864800487,0.0
8.0,2/4/2020,0.0,0.049492006693675185,0.0
8.0,3/4/2020,0.0,0.06017956336708383,0.0
8.0,4/4/2020,0.0,0.07170577216840171,0.0
8.0,5/4/2020,0.0,0.08252917332893037,0.0
8.0,6/4/2020,0.0,0.09537635616752016,0.0
8.0,7/4/2020,0.0,0.10621255143980357,0.0
8.0,8/4/2020,0.0,0.11099673766218389,0.0
8.0,9/4/2020,0.0,0.10571690542590743,0.0
8.0,10/4/2020,0.0,0.08957234915434213,0.0
8.0,11/4/2020,0.0,0.07122918599030782,0.0
8.0,12/4/2020,0.0,0.05463380003585565,0.0
8.0,13/4/2020,0.0,0.03931872708644919,0.0
8.0,14/4/2020,0.0,0.027510117648198343,0.0
8.0,15/4/2020,0.0,0.02089688609591953,0.0
8.0,16/4/2020,0.0,0.016651366484360164,0.0
8.0,17/4/2020,0.0,0.01562520493135239,0.0
8.0,18/4/2020,0.0,0.01600634950509752,0.0
8.0,19/4/2020,0.0,0.016393856995127236,0.0
8.0,20/4/2020,0.0,0.016796479246610638,0.0
8.0,21/4/2020,0.0,0.017207916088970238,0.0
8.0,22/4/2020,0.0,0.01706152632141144,0.0
8.0,23/4/2020,0.0,0.017448518829781785,0.0
8.0,24/4/2020,0.0,0.017833034004968128,0.0
8.0,25/4/2020,0.06241161337321566,0.0182077431753945,0.0396543809228819
8.0,26/4/2020,0.06342770583282398,0.018576483412115274,0.040370874344728955
8.0,27/4/2020,0.064419598270409,0.01893821572264011,0.041062838967311985
8.0,28/4/2020,0.06538903337224589,0.01928755753496972,0.041737785022564505
8.0,29/4/2020,0.06633765793876167,0.019628763523136982,0.04239350952090952
8.0,30/4/2020,0.05960534891473512,0.019961632406259453,0.04303217872265866
8.0,1/5/2020,0.06813917874223474,0.02028613841350657,0.04362977901083431
8.0,2/5/2020,0.06903216007985824,0.020555818393020543,0.044284280607863845
8.0,3/5/2020,0.05945832805383955,0.020860395359996252,0.044883798993715786
8.0,4/5/2020,1.4553309965173764,0.021157249873929865,1.4001229870864373
8.0,5/5/2020,1.5791942407200288,0.021446749571380413,1.4499552452100681
8.0,6/5/2020,1.7720796050019985,0.021729305551118523,1.503133113924793
8.0,7/5/2020,1.9572946332109127,0.02200535761077842,1.5595585121562996
8.0,8/5/2020,1.1497130241290683,0.022275362058609603,0.7554682946684534
8.0,9/5/2020,1.156825125915875,0.022539781758653007,0.686886751954018
8.0,10/5/2020,1.2949024905628987,0.022799078101532397,0.7321531198993272
8.0,11/5/2020,1.4390745851325861,0.02305370462919149,0.7794932500117681
8.0,12/5/2020,1.5907950746207935,0.0233041020738835,0.8289133943393431
8.0,13/5/2020,1.7515499360984856,0.023550694084933158,0.8804758737803434
8.0,14/5/2020,1.9228973144892842,0.02379388446410412,0.9342965039019573
8.0,15/5/2020,0.4992977822885525,0.024034055824755235,0.0
8.0,16/5/2020,0.4243498192700539,0.024271568496001972,0.0
8.0,17/5/2020,0.5447559674066369,0.024506759918701444,0.0
8.0,18/5/2020,0.6761293117316445,0.024739202238786125,0.0
8.0,19/5/2020,0.8199704066135354,0.024969927341920235,0.0
8.0,20/5/2020,0.9779602750798837,0.025199204472038276,0.0
8.0,21/5/2020,1.1519861624329089,0.024319054301663947,0.0
8.0,22/5/2020,1.3441699700466163,0.023572724060028145,0.0
8.0,23/5/2020,1.5569000114333882,0.02306791299985796,0.005086696485976965
8.0,24/5/2020,1.7928666771315687,0.02280312522142423,0.06030181690848281
8.0,25/5/2020,2.055102640908556,0.022581004310664895,0.12003738069749259
8.0,26/5/2020,2.3470282695349454,0.022524232146072132,0.18482661531568545
8.0,27/5/2020,2.672503137275461,0.022662942278847048,0.25537551017513527
8.0,28/5/2020,3.0358837504991047,0.023007130770538096,0.3325016826702916
8.0,29/5/2020,3.442090261380489,0.023569243211697812,0.4171246581490407
8.0,30/5/2020,3.896680746401879,0.024364233728909526,0.510279979289236
8.0,31/5/2020,4.40593530880046,0.02540961412891248,0.6131351238997101
8.0,1/6/2020,4.976951802363738,0.02609566040391525,0.7276373976006002
8.0,2/6/2020,5.617757196780769,0.026889846665345527,0.8548305658953756
8.0,3/6/2020,6.337426822698742,0.02787882041184302,0.9963353185262027
8.0,4/6/2020,7.1462260296962725,0.029082136814584457,1.1540622847100819
8.0,5/6/2020,8.055767619120427,0.03052138742048466,1.3301726052844287
8.0,6/6/2020,9.079190717364696,0.03222072350077139,1.527111191998706
8.0,7/6/2020,10.23136327107746,0.03420735672988577,1.7476445196056976
8.0,8/6/2020,11.529113687999981,0.03651206391822122,1.994904009056486
8.0,9/6/2020,12.991479958443907,0.039169716835455455,2.272432726638549
8.0,10/6/2020,14.640017517598821,0.04221985450102979,2.584243415077905
8.0,11/6/2020,16.499124618554973,0.045707313205666324,2.9348798980450836
8.0,12/6/2020,18.596411361191358,0.04968292848880386,3.3294869546452217
8.0,13/6/2020,20.963128514961156,0.05420432338079419,3.773891835527316
8.0,14/6/2020,23.63464480319635,0.059336796434555306,4.274695347375891
8.0,15/6/2020,26.650975839324524,0.06515432719350414,4.839373238475588
8.0,16/6/2020,30.05739332135012,0.07174071398492564,5.476393651649102
8.0,17/6/2020,33.90511127796611,0.0791908625376192,6.195349970836123
8.0,18/6/2020,38.25204370834423,0.08761224695738712,7.007108918047526
8.0,19/6/2020,38.48758819172014,0.09712657156901658,8.440140037973311
8.0,20/6/2020,38.6500796172477,0.1078716489119266,9.816263047498962
8.0,21/6/2020,41.92443958281238,0.12000353421892151,10.8697154184232
8.0,22/6/2020,45.44516735733551,0.1336989456793227,11.978195593956022
8.0,23/6/2020,49.23629063787804,0.14915800976548388,13.151815718351772
8.0,24/6/2020,53.32281225602361,0.1666073750387022,14.40029955936776
8.0,25/6/2020,57.7309305476856,0.18630374789636103,15.733193728657014
8.0,26/6/2020,62.48835276664932,0.20853788369203502,17.160076566551933
8.0,27/6/2020,67.62433829038781,0.23363913921754487,18.690660197425856
8.0,28/6/2020,73.17013928075572,0.26198062183170445,20.3349950368088
8.0,29/6/2020,79.15899030628316,0.2939850156801903,22.10352253649498
8.0,30/6/2020,85.62638633943644,0.3301311956826705,24.007204455812793
8.0,1/7/2020,92.6102615368826,0.37096172094063806,26.057613562124036
8.0,2/7/2020,100.151130927667,0.4170913056421192,28.26700675473492
8.0,3/7/2020,132.8500570833798,0.4692164187379969,30.798178168878824
8.0,4/7/2020,148.12600532191288,0.5281261564073592,33.811546055071254
8.0,5/7/2020,165.2193643481613,0.5947145311088937,37.25596221690442
8.0,6/7/2020,184.31871618267266,0.6710461879472555,41.16500469178361
8.0,7/7/2020,205.6339731902715,0.7520282516889569,45.586451848674585
8.0,8/7/2020,229.3972380733727,0.8363335522559471,50.571362471915116
8.0,9/7/2020,255.86429652357242,0.9248549960263053,56.17588306765911
8.0,10/7/2020,285.31533178799623,1.0184272445907037,62.463739437754974
8.0,11/7/2020,318.0560415296839,1.1178499774168014,69.50662369168944
8.0,12/7/2020,354.4183864055972,1.2239068983911263,77.38462343097463
8.0,13/7/2020,394.76114623798867,1.3373816224937127,86.18673529560577
8.0,14/7/2020,439.469812850232,1.4590708145764548,96.01137156882189
8.0,15/7/2020,488.9561213760429,1.5897958129923553,106.96693934116246
8.0,16/7/2020,543.656751222336,1.730412516148491,119.1724097571224
8.0,17/7/2020,604.0308203192285,1.8818203678081349,132.75781341340075
8.0,18/7/2020,670.5564455572537,2.044970584401224,147.86474900509776
8.0,19/7/2020,743.7260283760688,2.2208737941580248,164.64685770018627
8.0,20/7/2020,824.0387486233587,2.4188774669840063,183.26167036152034
8.0,21/7/2020,911.9917112456528,2.64870293090396,203.8786926556597
8.0,22/7/2020,1008.0689107686057,2.912416800485208,226.68738267498642
8.0,23/7/2020,1112.7263197349025,3.2126594402521955,251.88831257594654
8.0,24/7/2020,1226.3749189429318,3.5526320270363723,279.69242123736245
8.0,25/7/2020,1349.359503880395,3.9360969356316877,310.319554103708
8.0,26/7/2020,1481.9349935992423,4.367390273328713,343.9966518661497
8.0,27/7/2020,1624.2394071885687,4.851443338538066,380.9552574006152
8.0,28/7/2020,1776.2626627714258,5.393812445325777,421.42794830261477
8.0,29/7/2020,1937.8145425745133,6.000715464815892,465.64429314474336
8.0,30/7/2020,2108.4907296779893,6.679074075768375,513.8257162519288
8.0,31/7/2020,2287.6391941459515,7.436560115581537,566.1794189520577
8.0,1/8/2020,2474.3288965376523,8.281645169930435,622.8913543818985
8.0,2/8/2020,2667.323185234175,9.223651870910667,684.1182719470715
8.0,3/8/2020,2865.0608147044213,10.272804852963194,749.9789550761709
8.0,4/8/2020,3065.6477327591438,11.440279910729824,820.5448381697082
8.0,5/8/2020,3266.863324107797,12.738249390148797,895.8304739421282
8.0,6/8/2020,3466.1806245294774,14.179919195587116,975.7828633043845
8.0,7/8/2020,3660.8129162863643,15.779555373486291,1060.274120138502
8.0,8/8/2020,3847.7710020157506,17.55249670270438,1149.0913886013884
8.0,9/8/2020,4023.9475306569875,19.515146580302346,1241.9311194162042
8.0,10/8/2020,4186.216131223213,21.68494050865243,1338.3944391057973
8.0,11/8/2020,4331.544523728449,24.080281267170967,1437.9854310297042
8.0,12/8/2020,4457.114881987927,26.720436484701345,1540.1126560819255
8.0,13/8/2020,4560.4438854900545,29.625391154303042,1644.0942199607048
8.0,14/8/2020,4639.493867078974,32.81564513744499,1749.1665642761766
,15/8/2020,4692.766505013817,36.31195078703255,1854.4968885265368
9.0,14/3/2020,30.0,0.0,0.0
9.0,15/3/2020,6.850312476467737,0.0,1.0209801771730531
9.0,16/3/2020,7.603699829786513,0.0,1.11195881221635
9.0,17/3/2020,7.640241610293195,0.0,1.1460712980593617
9.0,18/3/2020,5.948297717391683,0.0,1.1383374179090504
9.0,19/3/2020,1.3127377463559222,0.0,1.0341061284245479
9.0,20/3/2020,0.0,0.0,0.8022002079979424
9.0,21/3/2020,0.0,0.0,0.46440617415132124
9.0,22/3/2020,0.0,0.0,0.11016736278990447
9.0,23/3/2020,0.0,0.0,0.0
9.0,24/3/2020,0.0,0.0,0.0
9.0,25/3/2020,0.0,0.0,0.0
9.0,26/3/2020,0.0,0.0,0.0
9.0,27/3/2020,0.0,0.0,0.0
9.0,28/3/2020,0.0,0.0,0.0
9.0,29/3/2020,0.0,0.0,0.0
9.0,30/3/2020,0.0,0.0,0.0
9.0,31/3/2020,0.0,0.031633018484866646,0.0
9.0,1/4/2020,0.0,0.03902126889486427,0.0
9.0,2/4/2020,0.0,0.046192322189663695,0.0
9.0,3/4/2020,0.0,0.05308605134337366,0.0
9.0,4/4/2020,0.0,0.0588464476642972,0.0
9.0,5/4/2020,0.0,0.06166011150451591,0.0
9.0,6/4/2020,0.0,0.06045560512726646,0.0
9.0,7/4/2020,0.0,0.053556257307384426,0.0
9.0,8/4/2020,0.0,0.04127903144504797,0.0
9.0,9/4/2020,0.0,0.02572550662826779,0.0
9.0,10/4/2020,0.0,0.016563948348950423,0.0
9.0,11/4/2020,0.0,0.013902795268372601,0.0
9.0,12/4/2020,0.0,0.014406286753653184,0.0
9.0,13/4/2020,0.0,0.015091903395410448,0.0
9.0,14/4/2020,0.0,0.015687594005745646,0.0
9.0,15/4/2020,0.0,0.016385011195940345,0.0
9.0,16/4/2020,0.0,0.017093424865060138,0.0
9.0,17/4/2020,0.0,0.017802373121373765,0.0
9.0,18/4/2020,0.0,0.018470636456004056,0.0
9.0,19/4/2020,0.0,0.01909753589981172,0.0
9.0,20/4/2020,0.0,0.019697416376862863,0.0
9.0,21/4/2020,0.0,0.020140706835068464,0.0
9.0,22/4/2020,0.0,0.02060930699615627,0.0
9.0,23/4/2020,0.0,0.021032766394964084,0.0
9.0,24/4/2020,0.0,0.02139024525202523,0.0
9.0,25/4/2020,0.0,0.02169703073166222,0.0
9.0,26/4/2020,0.0,0.021951780033762438,0.0
9.0,27/4/2020,0.0,0.022154137332509833,0.0
9.0,28/4/2020,0.0,0.022304634963341174,0.0
9.0,29/4/2020,0.051812686808247466,0.02240457940011488,0.03475720215616439
9.0,30/4/2020,0.05094935522872235,0.022455928431734364,0.03388551758768545
9.0,1/5/2020,0.05009335780638985,0.022461165531248502,0.03304552613369265
9.0,2/5/2020,0.0492464396346286,0.022423176693238255,0.032238830842153156
9.0,3/5/2020,0.04840998904713689,0.02234513406787834,0.03146615544465255
9.0,4/5/2020,1.7277928173907675,0.02223038965775499,1.715110311350664
9.0,5/5/2020,1.7416314681976104,0.022082381274248355,1.6038357045127172
